schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,task_description,mode,replan_steps,latency_steps,injected_latency_ms,fixed_refresh_interval,seed,success,termination_reason,initial_state_sha256,environment_steps,task_action_steps,latency_action_steps,policy_queries,accepted_chunks,rejected_chunks,stale_chunks_executed,stale_action_steps,interventions,inference_latency_p50_ms,inference_latency_p95_ms,policy_inference_latency_p50_ms,policy_inference_latency_p95_ms,server_inference_latency_p50_ms,server_inference_latency_p95_ms,wall_time_s,failure_category,failure_type,failure_message,video_required,video_path,video_error_type,video_error_message
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_000/h_05/l_000,121,libero_spatial,4,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,1bec82314760dc1015377b8cebf3627af0020e1c7ce928989a7d6fdc8679649a,127,117,0,24,24,0,0,0,0,80.30625299943495,80.74837840249529,57.79912699836132,57.87830150020454,79.46003600045515,79.98306399840658,6.4861202300016885,,,,True,videos/libero_spatial__task_004__episode_000__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_004/episode_000/h_05/l_002,122,libero_spatial,4,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,2,100.0,,7,True,success_during_inference_delay,1bec82314760dc1015377b8cebf3627af0020e1c7ce928989a7d6fdc8679649a,131,85,36,18,17,0,17,85,0,80.22482550040877,81.99279330001445,57.78910299886775,57.87402149871923,79.45585000015853,81.15592565045517,6.075257898999553,,,,True,videos/libero_spatial__task_004__episode_000__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_004/episode_000/h_05/l_002,123,libero_spatial,4,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,1bec82314760dc1015377b8cebf3627af0020e1c7ce928989a7d6fdc8679649a,157,105,42,21,21,0,21,105,0,80.25718499993673,81.21205000134069,57.78816499878303,57.90131899993867,79.54668900129036,80.33303300180705,7.2519248759999755,,,,True,videos/libero_spatial__task_004__episode_000__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_000__h_05__l_004__async_unguarded,libero_spatial/task_004/episode_000/h_05/l_004,124,libero_spatial,4,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,1bec82314760dc1015377b8cebf3627af0020e1c7ce928989a7d6fdc8679649a,230,120,100,25,24,0,24,120,0,80.76205399993341,84.76671160024125,57.84085699997377,58.216120603174204,79.99136999933398,83.6207700012892,9.679863951001607,,,,True,videos/libero_spatial__task_004__episode_000__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_000__h_05__l_004__latency_aligned,libero_spatial/task_004/episode_000/h_05/l_004,125,libero_spatial,4,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,1bec82314760dc1015377b8cebf3627af0020e1c7ce928989a7d6fdc8679649a,139,70,59,15,14,0,14,70,0,80.71504800318507,82.20285860152217,57.823335999273695,58.113676698485506,79.81647300039185,81.06507510237861,6.227697653997893,,,,True,videos/libero_spatial__task_004__episode_000__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_001/h_05/l_000,126,libero_spatial,4,1,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,edb02423af27fd85edc08731a8438e5f3de8dd2454592461a4a8824a3c2db194,144,134,0,27,27,0,0,0,0,81.20270099971094,83.5641885001678,57.91336800029967,58.265095897513675,80.25600300243241,82.42654390123789,7.3795253169992066,,,,True,videos/libero_spatial__task_004__episode_001__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_001/h_05/l_000,127,libero_spatial,4,1,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,edb02423af27fd85edc08731a8438e5f3de8dd2454592461a4a8824a3c2db194,142,132,0,27,27,0,0,0,0,80.80346900169388,82.20015960177989,57.80317899916554,58.07354750104423,79.89025700226193,81.15269409972825,7.364578745000472,,,,True,videos/libero_spatial__task_004__episode_001__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_001__h_05__l_002__async_unguarded,libero_spatial/task_004/episode_001/h_05/l_002,128,libero_spatial,4,1,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,edb02423af27fd85edc08731a8438e5f3de8dd2454592461a4a8824a3c2db194,160,106,44,22,22,0,22,106,0,80.50583099975483,81.98362569801247,57.80879000121786,57.87326100125938,79.73705350013915,81.1247175992321,7.196499346002383,,,,True,videos/libero_spatial__task_004__episode_001__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_001__h_05__l_002__latency_aligned,libero_spatial/task_004/episode_001/h_05/l_002,129,libero_spatial,4,1,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,edb02423af27fd85edc08731a8438e5f3de8dd2454592461a4a8824a3c2db194,154,102,42,21,21,0,21,102,0,80.21561699933955,81.21192900216556,57.80454900013865,57.96465999810607,79.40075300211902,80.35231000030763,6.983994450001774,,,,True,videos/libero_spatial__task_004__episode_001__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_001__h_05__l_004__latency_aligned,libero_spatial/task_004/episode_001/h_05/l_004,130,libero_spatial,4,1,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,edb02423af27fd85edc08731a8438e5f3de8dd2454592461a4a8824a3c2db194,142,72,60,15,15,0,15,72,0,80.76407399857999,82.5362927000242,57.82718000045861,58.301539398598834,79.88927000042167,81.53192029822094,6.16831649300002,,,,True,videos/libero_spatial__task_004__episode_001__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_001__h_05__l_004__async_unguarded,libero_spatial/task_004/episode_001/h_05/l_004,131,libero_spatial,4,1,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,edb02423af27fd85edc08731a8438e5f3de8dd2454592461a4a8824a3c2db194,230,120,100,25,24,0,24,120,0,81.33885400093277,83.47072779870359,57.92656899939175,58.13883660011925,80.50173099763924,82.55071720050182,9.496159056001488,,,,True,videos/libero_spatial__task_004__episode_001__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_002__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_002/h_05/l_000,132,libero_spatial,4,2,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,f8a2dbb1a987b5a79f5a64914ea62ff0563800c668fbe3e3e8bc5bfc0598a5de,134,124,0,25,25,0,0,0,0,80.7905479996407,82.48217960135662,57.8290819976246,58.06614760076627,79.96357899901341,81.58280240022577,6.966512581999268,,,,True,videos/libero_spatial__task_004__episode_002__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_002__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_002/h_05/l_000,133,libero_spatial,4,2,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,f8a2dbb1a987b5a79f5a64914ea62ff0563800c668fbe3e3e8bc5bfc0598a5de,134,124,0,25,25,0,0,0,0,80.87983700170298,82.40720819958369,57.8603079993627,58.00003240001388,79.9067619991547,81.61861720000161,6.940536632999283,,,,True,videos/libero_spatial__task_004__episode_002__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_002__h_05__l_002__latency_aligned,libero_spatial/task_004/episode_002/h_05/l_002,134,libero_spatial,4,2,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,f8a2dbb1a987b5a79f5a64914ea62ff0563800c668fbe3e3e8bc5bfc0598a5de,133,87,36,18,18,0,18,87,0,80.08934400095313,81.2511040492609,57.801459999609506,57.972811750551045,79.30360750106047,80.28437475077226,6.3250091150002845,,,,True,videos/libero_spatial__task_004__episode_002__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_002__h_05__l_002__async_unguarded,libero_spatial/task_004/episode_002/h_05/l_002,135,libero_spatial,4,2,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,f8a2dbb1a987b5a79f5a64914ea62ff0563800c668fbe3e3e8bc5bfc0598a5de,155,103,42,21,21,0,21,103,0,80.30995299850474,82.62652700068429,57.8182140015997,58.18867800189764,79.54267600143794,81.52942499873461,7.038841748999403,,,,True,videos/libero_spatial__task_004__episode_002__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_002__h_05__l_004__async_unguarded,libero_spatial/task_004/episode_002/h_05/l_004,136,libero_spatial,4,2,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,4,200.0,,7,True,task_success,f8a2dbb1a987b5a79f5a64914ea62ff0563800c668fbe3e3e8bc5bfc0598a5de,172,90,72,18,18,0,18,90,0,81.72096449925448,83.52673635126848,58.10811449919129,58.318350950321474,80.66753900129697,82.2662937496716,7.480818129002728,,,,True,videos/libero_spatial__task_004__episode_002__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_002__h_05__l_004__latency_aligned,libero_spatial/task_004/episode_002/h_05/l_004,137,libero_spatial,4,2,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,f8a2dbb1a987b5a79f5a64914ea62ff0563800c668fbe3e3e8bc5bfc0598a5de,127,65,52,13,13,0,13,65,0,81.92690999931074,83.33538159931777,58.0979970000044,58.3115028020984,80.85998599926825,82.03744099955657,5.706441410002299,,,,True,videos/libero_spatial__task_004__episode_002__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_003__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_003/h_05/l_000,138,libero_spatial,4,3,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,3376a8bfa399d19ecfe12c62fee6d899c23250492d93f90ceb0cdbb97da750da,143,133,0,27,27,0,0,0,0,80.23311099896091,82.25253459822852,57.81961300090188,58.161136300259386,79.38823899894487,81.11952190047305,7.427041593000467,,,,True,videos/libero_spatial__task_004__episode_003__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_003__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_003/h_05/l_000,139,libero_spatial,4,3,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,3376a8bfa399d19ecfe12c62fee6d899c23250492d93f90ceb0cdbb97da750da,143,133,0,27,27,0,0,0,0,80.32992000153172,82.48085380037082,57.81289499645936,58.128577601746656,79.48086599935777,81.45336089983175,7.429821899000672,,,,True,videos/libero_spatial__task_004__episode_003__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_003__h_05__l_002__async_unguarded,libero_spatial/task_004/episode_003/h_05/l_002,140,libero_spatial,4,3,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,2,100.0,,7,False,step_limit,3376a8bfa399d19ecfe12c62fee6d899c23250492d93f90ceb0cdbb97da750da,230,156,64,32,32,0,32,156,0,80.6025479996606,81.39103584981058,57.83785699895816,57.905740199748834,79.79391500157362,80.55156325008284,10.181421258999762,,,,True,videos/libero_spatial__task_004__episode_003__h_05__l_002__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_003__h_05__l_002__latency_aligned,libero_spatial/task_004/episode_003/h_05/l_002,141,libero_spatial,4,3,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,3376a8bfa399d19ecfe12c62fee6d899c23250492d93f90ceb0cdbb97da750da,147,97,40,20,20,0,20,97,0,80.46813899818517,81.51338434927311,57.82289549824782,57.95999964939256,79.58016849806882,80.71305055091216,6.845221814997785,,,,True,videos/libero_spatial__task_004__episode_003__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_003__h_05__l_004__latency_aligned,libero_spatial/task_004/episode_003/h_05/l_004,142,libero_spatial,4,3,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,3376a8bfa399d19ecfe12c62fee6d899c23250492d93f90ceb0cdbb97da750da,148,75,63,16,15,0,15,75,0,80.39037699927576,82.74203575092542,57.84671049877943,58.070373000191466,79.5500184995035,81.6683795010249,6.677254220998293,,,,True,videos/libero_spatial__task_004__episode_003__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_003__h_05__l_004__async_unguarded,libero_spatial/task_004/episode_003/h_05/l_004,143,libero_spatial,4,3,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,3376a8bfa399d19ecfe12c62fee6d899c23250492d93f90ceb0cdbb97da750da,230,120,100,25,24,0,24,120,0,80.70867599963094,84.10069980163826,57.89077699955669,58.30985040011001,79.83580299696769,82.47729700160562,10.329183561996615,,,,True,videos/libero_spatial__task_004__episode_003__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_004__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_004/h_05/l_000,144,libero_spatial,4,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,849063999c0410fd1fd9bcd5c25333195faf1a19fccc6fa55a3dc047f3e2524d,142,132,0,27,27,0,0,0,0,80.68841899876134,83.28864959948987,57.87989099917468,58.254214498447254,79.8855149987503,81.98588269733591,7.252205435001088,,,,True,videos/libero_spatial__task_004__episode_004__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_004__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_004/h_05/l_000,145,libero_spatial,4,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,849063999c0410fd1fd9bcd5c25333195faf1a19fccc6fa55a3dc047f3e2524d,145,135,0,27,27,0,0,0,0,80.9408990025986,84.16808470101387,57.93731399899116,58.08549079774821,80.03021199692739,83.00586680197739,7.32352500900015,,,,True,videos/libero_spatial__task_004__episode_004__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_004__h_05__l_002__latency_aligned,libero_spatial/task_004/episode_004/h_05/l_002,146,libero_spatial,4,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,849063999c0410fd1fd9bcd5c25333195faf1a19fccc6fa55a3dc047f3e2524d,149,99,40,20,20,0,20,99,0,81.49547850007366,85.05963765328488,58.04682700181729,58.34639995100588,80.49513900004968,83.63288955242751,6.94003572800284,,,,True,videos/libero_spatial__task_004__episode_004__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_004__h_05__l_002__async_unguarded,libero_spatial/task_004/episode_004/h_05/l_002,147,libero_spatial,4,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,2,100.0,,7,True,success_during_inference_delay,849063999c0410fd1fd9bcd5c25333195faf1a19fccc6fa55a3dc047f3e2524d,159,105,44,22,21,0,21,105,0,80.46774149988778,82.4413475498659,57.864580001478316,58.14852434814384,79.6410270013439,81.34590200006642,7.423931571000139,,,,True,videos/libero_spatial__task_004__episode_004__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_004__h_05__l_004__async_unguarded,libero_spatial/task_004/episode_004/h_05/l_004,148,libero_spatial,4,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,849063999c0410fd1fd9bcd5c25333195faf1a19fccc6fa55a3dc047f3e2524d,230,120,100,25,24,0,24,120,0,80.06208799997694,80.64456120118848,57.81759900128236,57.91430859899265,79.36769899970386,79.91386899957433,9.791931761999876,,,,True,videos/libero_spatial__task_004__episode_004__h_05__l_004__async_unguarded__failure.mp4,,
