schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,task_description,mode,latency_source,replan_steps,latency_steps,seed,success,termination_reason,initial_state_sha256,environment_steps,task_action_steps,latency_action_steps,policy_queries,accepted_chunks,rejected_chunks,stale_chunks_executed,stale_action_steps,interventions,deadline_misses,horizon_overruns,age_refreshes,fallback_hold_steps,simulated_catchup_steps,observation_age_p50_ms,observation_age_p95_ms,observation_age_max_ms,inference_latency_p50_ms,inference_latency_p95_ms,wall_time_s,failure_category,failure_type,failure_message,video_required,video_path,video_error_type,video_error_message
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_008__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_008/h_05/l_000,223,libero_spatial,9,8,pick up the black bowl on the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,17c4e5432e3daf3b85882f920fbae8314dca2874f37e19d8b510f97a7a21bd4f,168,109,49,22,22,0,22,109,0,2,2,0,0,49,110.61779799820215,250.0402948975534,250.90160900072078,85.52171299925249,89.20080169955327,9.290508138001314,,,,True,videos/libero_spatial__task_009__episode_008__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_009__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_009/h_05/l_000,224,libero_spatial,9,9,pick up the black bowl on the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,c63927e49bcd9d5c9ea5133a7e675026af942d81963fc84ea3b04724434e8c8b,161,105,46,21,21,0,21,105,0,2,2,0,0,46,126.60794199837255,250.18238199845655,252.1086069973535,85.16214499832131,88.53419599836343,8.90982811899812,,,,True,videos/libero_spatial__task_009__episode_009__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_009__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_009/h_05/l_000,225,libero_spatial,9,9,pick up the black bowl on the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,c63927e49bcd9d5c9ea5133a7e675026af942d81963fc84ea3b04724434e8c8b,201,125,64,27,25,2,25,125,2,2,2,2,2,64,129.10955299958005,250.42212970147375,250.8606459996372,85.67513699745177,88.17371039949649,10.80799237100291,,,,True,videos/libero_spatial__task_009__episode_009__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_010__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_010/h_05/l_000,226,libero_spatial,9,10,pick up the black bowl on the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,7b82e44fc8838f3f41d7c1d40973cb7b635c267eed67eb5ee1a99143bce4591e,122,74,38,15,15,0,15,74,0,0,0,0,0,38,166.37464300220017,247.85972049940028,249.5572660009202,84.19454300019424,87.73065999957907,6.563074518002395,,,,True,videos/libero_spatial__task_009__episode_010__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_010/h_05/l_000,227,libero_spatial,9,10,pick up the black bowl on the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,7b82e44fc8838f3f41d7c1d40973cb7b635c267eed67eb5ee1a99143bce4591e,230,140,80,29,28,0,28,140,0,4,4,0,0,80,168.7005579988181,252.09120199870085,252.6535690012679,86.10706300169113,89.460362400132,12.292572734000714,,,,True,videos/libero_spatial__task_009__episode_010__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_011/h_05/l_000,228,libero_spatial,9,11,pick up the black bowl on the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,9989851ab3383898e67000bbf964aa6113b5a26f7a9b90f0fab34f04063aeb04,154,95,49,20,19,0,19,95,0,2,2,0,0,49,149.48987650313939,250.3629766013546,250.92375399981393,86.52797200011264,88.86991705039691,8.32735415100251,,,,True,videos/libero_spatial__task_009__episode_011__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_011__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_011/h_05/l_000,229,libero_spatial,9,11,pick up the black bowl on the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,9989851ab3383898e67000bbf964aa6113b5a26f7a9b90f0fab34f04063aeb04,121,75,36,16,15,0,15,75,0,0,0,0,0,36,149.9671040000976,249.69753400273476,249.7809610031254,86.54270600163727,88.42792450013803,6.610720915999991,,,,True,videos/libero_spatial__task_009__episode_011__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_012__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_012/h_05/l_000,230,libero_spatial,9,12,pick up the black bowl on the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,13dd55b2853670d7ecfe6cd5e95e215c95623f4d071e6050b14bac1a0a33fc67,161,90,59,20,18,2,18,90,2,2,2,2,2,59,169.1060045013728,250.17559819880262,250.9743430018716,86.93681499789818,91.35936294878775,9.012541005999083,,,,True,videos/libero_spatial__task_009__episode_012__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_012/h_05/l_000,231,libero_spatial,9,12,pick up the black bowl on the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,13dd55b2853670d7ecfe6cd5e95e215c95623f4d071e6050b14bac1a0a33fc67,152,90,52,19,18,0,18,90,0,0,0,0,0,52,170.55685100058326,248.72147219975886,248.86776899802499,87.0190530004038,90.15625750034815,8.90747176899822,,,,True,videos/libero_spatial__task_009__episode_012__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_013/h_05/l_000,232,libero_spatial,9,13,pick up the black bowl on the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,8d6610b98dc31f4d80c551235b3fc461d07806f6291210a37184515442f21e98,223,139,74,28,28,0,28,139,0,2,2,0,0,74,168.51626400057285,250.09687969813967,252.3856320003688,85.85093550027523,88.12879540018912,11.487147430001642,,,,True,videos/libero_spatial__task_009__episode_013__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_013/h_05/l_000,233,libero_spatial,9,13,pick up the black bowl on the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,False,step_limit,8d6610b98dc31f4d80c551235b3fc461d07806f6291210a37184515442f21e98,230,138,80,30,28,2,28,138,2,2,2,2,2,80,167.48040349739313,250.1134252988777,251.5750200000184,85.80140699996264,88.72043160117755,12.325722779001808,,,,True,videos/libero_spatial__task_009__episode_013__h_05__l_000__latency_aligned__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_014__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_014/h_05/l_000,234,libero_spatial,9,14,pick up the black bowl on the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,507760e3d39671dde2c1d9981e71e86edca49f7c7dc68501ea47fa51a4e0a136,129,69,49,15,14,1,14,69,1,1,1,1,1,49,246.91462999908254,249.9057544988318,250.27522500022314,85.65582300070673,87.45387170056347,7.260677641002985,,,,True,videos/libero_spatial__task_009__episode_014__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_014__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_014/h_05/l_000,235,libero_spatial,9,14,pick up the black bowl on the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,507760e3d39671dde2c1d9981e71e86edca49f7c7dc68501ea47fa51a4e0a136,230,140,80,28,28,0,28,140,0,0,0,0,0,80,166.33286450087326,247.16173560027528,248.5181090014521,83.24361899940413,84.50255049792759,12.61659952500122,,,,True,videos/libero_spatial__task_009__episode_014__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,pick up the black bowl on the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,c11fc436170c9bb9ceeb65b6d2655694e9667f11356326395ff6ab26a8d02ee2,199,128,61,26,26,0,26,128,0,0,0,0,0,61,127.34310400082904,246.43149900020944,247.71764599790913,82.98610949896101,85.55146400340163,10.211644607999915,,,,True,videos/libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_015/h_05/l_000,237,libero_spatial,9,15,pick up the black bowl on the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,False,step_limit,c11fc436170c9bb9ceeb65b6d2655694e9667f11356326395ff6ab26a8d02ee2,230,147,73,30,30,0,30,147,0,0,0,0,0,73,125.4766424990521,247.9369101480188,249.42399000065052,82.38904049903795,86.37994885102671,11.80540063800072,,,,True,videos/libero_spatial__task_009__episode_015__h_05__l_000__latency_aligned__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_016__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_016/h_05/l_000,238,libero_spatial,9,16,pick up the black bowl on the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,07de1b77f20fe2d6f8a4ba40d5dd37acbae67921351567b6d6a004d7d778e5d1,127,79,38,16,16,0,16,79,0,0,0,0,0,38,127.88402749902161,246.31260825026402,246.90059699787525,84.17249700141838,87.25260900155263,6.746096321003279,,,,True,videos/libero_spatial__task_009__episode_016__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_016__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_016/h_05/l_000,239,libero_spatial,9,16,pick up the black bowl on the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,07de1b77f20fe2d6f8a4ba40d5dd37acbae67921351567b6d6a004d7d778e5d1,230,145,75,29,29,0,29,145,0,0,0,0,0,75,164.85124999962864,246.9852539994463,247.21541200051433,83.65541400053189,85.52453899901593,12.386020737001672,,,,True,videos/libero_spatial__task_009__episode_016__h_05__l_000__async_unguarded__failure.mp4,,
